"","regiao","estado","municipio","coduf","codmun","codRegiaoSaude","nomeRegiaoSaude","data","semanaEpi","populacaoTCU2019","casosAcumulado","casosNovos","obitosAcumulado","obitosNovos","Recuperadosnovos","emAcompanhamentoNovos","interior/metropolitana"
"4333","Sul","PR","Terra Roxa",41,NA,NA,NA,2021-05-11,19,17481,1340,0,24,0,NA,NA,FALSE
"4334","Sul","PR","Tibagi",41,NA,NA,NA,2021-05-11,19,20522,2039,2,60,0,NA,NA,FALSE
"4335","Sul","PR","Tijucas do Sul",41,NA,NA,NA,2021-05-11,19,16868,1506,11,64,0,NA,NA,TRUE
"4336","Sul","PR","Toledo",41,NA,NA,NA,2021-05-11,19,140635,18965,45,286,0,NA,NA,FALSE
"4337","Sul","PR","Tomazina",41,NA,NA,NA,2021-05-11,19,7918,250,3,7,0,NA,NA,FALSE
"4338","Sul","PR","Três Barras do Paraná",41,NA,NA,NA,2021-05-11,19,12040,1066,3,30,1,NA,NA,FALSE
"4339","Sul","PR","Tunas do Paraná",41,NA,NA,NA,2021-05-11,19,8769,524,0,10,0,NA,NA,TRUE
"4340","Sul","PR","Tuneiras do Oeste",41,NA,NA,NA,2021-05-11,19,8566,487,1,12,0,NA,NA,FALSE
"4341","Sul","PR","Tupãssi",41,NA,NA,NA,2021-05-11,19,8124,724,1,23,0,NA,NA,FALSE
"4342","Sul","PR","Turvo",41,NA,NA,NA,2021-05-11,19,13215,1462,1,9,0,NA,NA,FALSE
"4343","Sul","PR","Ubiratã",41,NA,NA,NA,2021-05-11,19,21013,1004,0,32,0,NA,NA,FALSE
"4344","Sul","PR","Umuarama",41,NA,NA,NA,2021-05-11,19,111557,11355,65,179,0,NA,NA,FALSE
"4345","Sul","PR","União da Vitória",41,NA,NA,NA,2021-05-11,19,57517,4639,27,74,0,NA,NA,FALSE
"4346","Sul","PR","Uniflor",41,NA,NA,NA,2021-05-11,19,2605,77,0,4,0,NA,NA,FALSE
"4347","Sul","PR","Uraí",41,NA,NA,NA,2021-05-11,19,11314,567,2,18,0,NA,NA,FALSE
"4348","Sul","PR","Wenceslau Braz",41,NA,NA,NA,2021-05-11,19,19414,1454,4,63,0,NA,NA,FALSE
"4349","Sul","PR","Ventania",41,NA,NA,NA,2021-05-11,19,11892,771,22,25,0,NA,NA,FALSE
"4350","Sul","PR","Vera Cruz do Oeste",41,NA,NA,NA,2021-05-11,19,8521,666,4,20,0,NA,NA,FALSE
"4351","Sul","PR","Verê",41,NA,NA,NA,2021-05-11,19,7257,899,1,14,0,NA,NA,FALSE
"4352","Sul","PR","Alto Paraíso",41,NA,NA,NA,2021-05-11,19,2741,158,0,2,0,NA,NA,FALSE
"4353","Sul","PR","Doutor Ulysses",41,NA,NA,NA,2021-05-11,19,5580,218,0,4,0,NA,NA,TRUE
"4354","Sul","PR","Virmond",41,NA,NA,NA,2021-05-11,19,4023,201,2,3,0,NA,NA,FALSE
"4355","Sul","PR","Vitorino",41,NA,NA,NA,2021-05-11,19,6838,602,4,17,0,NA,NA,FALSE
"4356","Sul","PR","Xambrê",41,NA,NA,NA,2021-05-11,19,5679,275,5,5,0,NA,NA,FALSE
"4357","Sul","SC",NA,42,NA,NA,NA,2021-05-11,19,NA,0,0,0,0,NA,NA,NA
"4358","Sul","SC","Abdon Batista",42,NA,NA,NA,2021-05-11,19,2563,324,4,2,0,NA,NA,FALSE
"4359","Sul","SC","Abelardo Luz",42,NA,NA,NA,2021-05-11,19,17904,1287,4,41,0,NA,NA,FALSE
"4360","Sul","SC","Agrolândia",42,NA,NA,NA,2021-05-11,19,10864,1081,9,15,0,NA,NA,FALSE
"4361","Sul","SC","Agronômica",42,NA,NA,NA,2021-05-11,19,5448,506,9,9,0,NA,NA,FALSE
"4362","Sul","SC","Água Doce",42,NA,NA,NA,2021-05-11,19,7145,981,12,12,0,NA,NA,FALSE
"4363","Sul","SC","Águas de Chapecó",42,NA,NA,NA,2021-05-11,19,6486,381,4,5,0,NA,NA,FALSE
"4364","Sul","SC","Águas Frias",42,NA,NA,NA,2021-05-11,19,2366,463,0,2,0,NA,NA,FALSE
"4365","Sul","SC","Águas Mornas",42,NA,NA,NA,2021-05-11,19,6469,692,1,9,0,NA,NA,TRUE
"4366","Sul","SC","Alfredo Wagner",42,NA,NA,NA,2021-05-11,19,10036,638,0,7,0,NA,NA,FALSE
"4367","Sul","SC","Alto Bela Vista",42,NA,NA,NA,2021-05-11,19,1937,151,0,2,0,NA,NA,FALSE
"4368","Sul","SC","Anchieta",42,NA,NA,NA,2021-05-11,19,5638,411,0,6,0,NA,NA,FALSE
"4369","Sul","SC","Angelina",42,NA,NA,NA,2021-05-11,19,4801,452,4,1,0,NA,NA,FALSE
"4370","Sul","SC","Anita Garibaldi",42,NA,NA,NA,2021-05-11,19,7133,1009,14,8,0,NA,NA,FALSE
"4371","Sul","SC","Anitápolis",42,NA,NA,NA,2021-05-11,19,3232,307,1,1,0,NA,NA,FALSE
"4372","Sul","SC","Antônio Carlos",42,NA,NA,NA,2021-05-11,19,8513,1434,1,20,0,NA,NA,TRUE
"4373","Sul","SC","Apiúna",42,NA,NA,NA,2021-05-11,19,10743,738,0,15,0,NA,NA,FALSE
"4374","Sul","SC","Arabutã",42,NA,NA,NA,2021-05-11,19,4267,384,0,6,0,NA,NA,FALSE
"4375","Sul","SC","Araquari",42,NA,NA,NA,2021-05-11,19,38129,3112,9,66,3,NA,NA,FALSE
"4376","Sul","SC","Araranguá",42,NA,NA,NA,2021-05-11,19,68228,8899,34,199,5,NA,NA,FALSE
"4377","Sul","SC","Armazém",42,NA,NA,NA,2021-05-11,19,8674,1328,1,27,0,NA,NA,FALSE
"4378","Sul","SC","Arroio Trinta",42,NA,NA,NA,2021-05-11,19,3550,473,5,10,1,NA,NA,FALSE
"4379","Sul","SC","Arvoredo",42,NA,NA,NA,2021-05-11,19,2240,272,0,4,0,NA,NA,FALSE
"4380","Sul","SC","Ascurra",42,NA,NA,NA,2021-05-11,19,7934,1037,9,9,0,NA,NA,FALSE
"4381","Sul","SC","Atalanta",42,NA,NA,NA,2021-05-11,19,3210,294,3,6,0,NA,NA,FALSE
"4382","Sul","SC","Aurora",42,NA,NA,NA,2021-05-11,19,5679,682,-1,14,0,NA,NA,FALSE
"4383","Sul","SC","Balneário Arroio do Silva",42,NA,NA,NA,2021-05-11,19,13071,1786,9,39,1,NA,NA,FALSE
"4384","Sul","SC","Balneário Camboriú",42,NA,NA,NA,2021-05-11,19,142295,22242,32,327,1,NA,NA,FALSE
"4385","Sul","SC","Balneário Barra do Sul",42,NA,NA,NA,2021-05-11,19,10795,1284,5,29,0,NA,NA,FALSE
"4386","Sul","SC","Balneário Gaivota",42,NA,NA,NA,2021-05-11,19,10979,1111,0,29,0,NA,NA,FALSE
"4387","Sul","SC","Bandeirante",42,NA,NA,NA,2021-05-11,19,2678,236,2,2,0,NA,NA,FALSE
"4388","Sul","SC","Barra Bonita",42,NA,NA,NA,2021-05-11,19,1677,140,0,1,0,NA,NA,FALSE
"4389","Sul","SC","Barra Velha",42,NA,NA,NA,2021-05-11,19,29168,3630,3,80,0,NA,NA,FALSE
"4390","Sul","SC","Bela Vista do Toldo",42,NA,NA,NA,2021-05-11,19,6337,61,0,2,0,NA,NA,FALSE
"4391","Sul","SC","Belmonte",42,NA,NA,NA,2021-05-11,19,2706,211,1,4,0,NA,NA,FALSE
"4392","Sul","SC","Benedito Novo",42,NA,NA,NA,2021-05-11,19,11652,918,0,16,0,NA,NA,FALSE
"4393","Sul","SC","Biguaçu",42,NA,NA,NA,2021-05-11,19,68481,10212,7,151,1,NA,NA,TRUE
"4394","Sul","SC","Blumenau",42,NA,NA,NA,2021-05-11,19,357199,44871,57,507,0,NA,NA,FALSE
"4395","Sul","SC","Bocaina do Sul",42,NA,NA,NA,2021-05-11,19,3474,359,0,3,0,NA,NA,FALSE
"4396","Sul","SC","Bombinhas",42,NA,NA,NA,2021-05-11,19,19769,3281,7,51,0,NA,NA,FALSE
"4397","Sul","SC","Bom Jardim da Serra",42,NA,NA,NA,2021-05-11,19,4743,548,5,4,0,NA,NA,FALSE
"4398","Sul","SC","Bom Jesus",42,NA,NA,NA,2021-05-11,19,3010,324,2,6,0,NA,NA,FALSE
"4399","Sul","SC","Bom Jesus do Oeste",42,NA,NA,NA,2021-05-11,19,2142,152,1,5,0,NA,NA,FALSE
"4400","Sul","SC","Bom Retiro",42,NA,NA,NA,2021-05-11,19,9966,614,7,14,0,NA,NA,FALSE
"4401","Sul","SC","Botuverá",42,NA,NA,NA,2021-05-11,19,5246,829,2,8,0,NA,NA,FALSE
"4402","Sul","SC","Braço do Norte",42,NA,NA,NA,2021-05-11,19,33450,7117,17,75,0,NA,NA,FALSE
"4403","Sul","SC","Braço do Trombudo",42,NA,NA,NA,2021-05-11,19,3743,568,0,4,0,NA,NA,FALSE
"4404","Sul","SC","Brunópolis",42,NA,NA,NA,2021-05-11,19,2420,235,5,6,0,NA,NA,FALSE
"4405","Sul","SC","Brusque",42,NA,NA,NA,2021-05-11,19,134723,23228,59,236,1,NA,NA,FALSE
"4406","Sul","SC","Caçador",42,NA,NA,NA,2021-05-11,19,78595,4887,21,185,2,NA,NA,FALSE
"4407","Sul","SC","Caibi",42,NA,NA,NA,2021-05-11,19,6148,550,0,11,0,NA,NA,FALSE
"4408","Sul","SC","Calmon",42,NA,NA,NA,2021-05-11,19,3346,27,0,3,0,NA,NA,FALSE
"4409","Sul","SC","Camboriú",42,NA,NA,NA,2021-05-11,19,82989,11078,15,148,2,NA,NA,FALSE
"4410","Sul","SC","Capão Alto",42,NA,NA,NA,2021-05-11,19,2525,142,0,2,0,NA,NA,FALSE
"4411","Sul","SC","Campo Alegre",42,NA,NA,NA,2021-05-11,19,11978,1048,4,29,0,NA,NA,FALSE
"4412","Sul","SC","Campo Belo do Sul",42,NA,NA,NA,2021-05-11,19,7016,637,0,17,0,NA,NA,FALSE
"4413","Sul","SC","Campo Erê",42,NA,NA,NA,2021-05-11,19,8526,812,8,8,0,NA,NA,FALSE
"4414","Sul","SC","Campos Novos",42,NA,NA,NA,2021-05-11,19,36244,4533,44,80,1,NA,NA,FALSE
"4415","Sul","SC","Canelinha",42,NA,NA,NA,2021-05-11,19,12240,1168,0,14,0,NA,NA,FALSE
"4416","Sul","SC","Canoinhas",42,NA,NA,NA,2021-05-11,19,54401,4688,39,69,1,NA,NA,FALSE
"4417","Sul","SC","Capinzal",42,NA,NA,NA,2021-05-11,19,22848,3933,18,31,0,NA,NA,FALSE
"4418","Sul","SC","Capivari de Baixo",42,NA,NA,NA,2021-05-11,19,24871,3823,7,65,0,NA,NA,FALSE
"4419","Sul","SC","Catanduvas",42,NA,NA,NA,2021-05-11,19,10861,1535,8,23,0,NA,NA,FALSE
"4420","Sul","SC","Caxambu do Sul",42,NA,NA,NA,2021-05-11,19,3642,465,0,8,0,NA,NA,FALSE
"4421","Sul","SC","Celso Ramos",42,NA,NA,NA,2021-05-11,19,2728,338,3,5,0,NA,NA,FALSE
"4422","Sul","SC","Cerro Negro",42,NA,NA,NA,2021-05-11,19,3124,105,0,4,0,NA,NA,FALSE
"4423","Sul","SC","Chapadão do Lageado",42,NA,NA,NA,2021-05-11,19,2988,247,3,1,0,NA,NA,FALSE
"4424","Sul","SC","Chapecó",42,NA,NA,NA,2021-05-11,19,220367,32996,70,599,2,NA,NA,FALSE
"4425","Sul","SC","Cocal do Sul",42,NA,NA,NA,2021-05-11,19,16684,2755,25,43,0,NA,NA,FALSE
"4426","Sul","SC","Concórdia",42,NA,NA,NA,2021-05-11,19,74641,11370,80,134,2,NA,NA,FALSE
"4427","Sul","SC","Cordilheira Alta",42,NA,NA,NA,2021-05-11,19,4453,518,1,8,0,NA,NA,FALSE
"4428","Sul","SC","Coronel Freitas",42,NA,NA,NA,2021-05-11,19,9981,1463,3,24,0,NA,NA,FALSE
"4429","Sul","SC","Coronel Martins",42,NA,NA,NA,2021-05-11,19,2549,138,0,3,0,NA,NA,FALSE
"4430","Sul","SC","Corupá",42,NA,NA,NA,2021-05-11,19,15909,1524,7,32,0,NA,NA,FALSE
"4431","Sul","SC","Correia Pinto",42,NA,NA,NA,2021-05-11,19,12795,1020,1,40,0,NA,NA,FALSE
"4432","Sul","SC","Criciúma",42,NA,NA,NA,2021-05-11,19,215186,31265,147,455,3,NA,NA,FALSE
"4433","Sul","SC","Cunha Porã",42,NA,NA,NA,2021-05-11,19,11086,728,1,21,0,NA,NA,FALSE
"4434","Sul","SC","Cunhataí",42,NA,NA,NA,2021-05-11,19,1962,186,0,1,0,NA,NA,FALSE
"4435","Sul","SC","Curitibanos",42,NA,NA,NA,2021-05-11,19,39745,3220,60,108,1,NA,NA,FALSE
"4436","Sul","SC","Descanso",42,NA,NA,NA,2021-05-11,19,8250,690,2,9,0,NA,NA,FALSE
"4437","Sul","SC","Dionísio Cerqueira",42,NA,NA,NA,2021-05-11,19,15498,1350,35,34,0,NA,NA,FALSE
"4438","Sul","SC","Dona Emma",42,NA,NA,NA,2021-05-11,19,4146,411,3,1,0,NA,NA,FALSE
"4439","Sul","SC","Doutor Pedrinho",42,NA,NA,NA,2021-05-11,19,4064,333,5,4,0,NA,NA,FALSE
"4440","Sul","SC","Entre Rios",42,NA,NA,NA,2021-05-11,19,3203,575,2,8,1,NA,NA,FALSE
"4441","Sul","SC","Ermo",42,NA,NA,NA,2021-05-11,19,2063,313,1,3,0,NA,NA,FALSE
"4442","Sul","SC","Erval Velho",42,NA,NA,NA,2021-05-11,19,4412,577,19,7,0,NA,NA,FALSE
"4443","Sul","SC","Faxinal dos Guedes",42,NA,NA,NA,2021-05-11,19,10667,1454,6,22,0,NA,NA,FALSE
"4444","Sul","SC","Flor do Sertão",42,NA,NA,NA,2021-05-11,19,1582,94,3,0,0,NA,NA,FALSE
"4445","Sul","SC","Florianópolis",42,NA,NA,NA,2021-05-11,19,500973,73743,58,963,2,NA,NA,TRUE
"4446","Sul","SC","Formosa do Sul",42,NA,NA,NA,2021-05-11,19,2510,313,6,5,0,NA,NA,FALSE
"4447","Sul","SC","Forquilhinha",42,NA,NA,NA,2021-05-11,19,26793,4117,32,35,0,NA,NA,FALSE
"4448","Sul","SC","Fraiburgo",42,NA,NA,NA,2021-05-11,19,36443,3775,37,73,2,NA,NA,FALSE
"4449","Sul","SC","Frei Rogério",42,NA,NA,NA,2021-05-11,19,2023,251,4,6,0,NA,NA,FALSE
"4450","Sul","SC","Galvão",42,NA,NA,NA,2021-05-11,19,2873,280,1,6,0,NA,NA,FALSE
"4451","Sul","SC","Garopaba",42,NA,NA,NA,2021-05-11,19,23078,2930,3,35,0,NA,NA,FALSE
"4452","Sul","SC","Garuva",42,NA,NA,NA,2021-05-11,19,18145,1740,3,27,0,NA,NA,FALSE
"4453","Sul","SC","Gaspar",42,NA,NA,NA,2021-05-11,19,69639,7002,40,136,0,NA,NA,FALSE
"4454","Sul","SC","Governador Celso Ramos",42,NA,NA,NA,2021-05-11,19,14471,2347,8,23,0,NA,NA,TRUE
"4455","Sul","SC","Grão Pará",42,NA,NA,NA,2021-05-11,19,6569,1030,1,8,0,NA,NA,FALSE
"4456","Sul","SC","Gravatal",42,NA,NA,NA,2021-05-11,19,11501,2010,0,43,1,NA,NA,FALSE
"4457","Sul","SC","Guabiruba",42,NA,NA,NA,2021-05-11,19,23832,3216,13,37,0,NA,NA,FALSE
"4458","Sul","SC","Guaraciaba",42,NA,NA,NA,2021-05-11,19,10090,1274,4,15,0,NA,NA,FALSE
"4459","Sul","SC","Guaramirim",42,NA,NA,NA,2021-05-11,19,44819,6038,1,68,0,NA,NA,FALSE
"4460","Sul","SC","Guarujá do Sul",42,NA,NA,NA,2021-05-11,19,5160,363,3,7,0,NA,NA,FALSE
"4461","Sul","SC","Guatambú",42,NA,NA,NA,2021-05-11,19,4704,733,1,15,0,NA,NA,FALSE
"4462","Sul","SC","Herval d'Oeste",42,NA,NA,NA,2021-05-11,19,22606,3285,28,47,0,NA,NA,FALSE
"4463","Sul","SC","Ibiam",42,NA,NA,NA,2021-05-11,19,1957,158,4,4,0,NA,NA,FALSE
"4464","Sul","SC","Ibicaré",42,NA,NA,NA,2021-05-11,19,3202,438,2,7,0,NA,NA,FALSE
"4465","Sul","SC","Ibirama",42,NA,NA,NA,2021-05-11,19,18950,1346,4,25,0,NA,NA,FALSE
"4466","Sul","SC","Içara",42,NA,NA,NA,2021-05-11,19,56421,5941,30,83,2,NA,NA,FALSE
"4467","Sul","SC","Ilhota",42,NA,NA,NA,2021-05-11,19,14184,1599,1,25,0,NA,NA,FALSE
"4468","Sul","SC","Imaruí",42,NA,NA,NA,2021-05-11,19,10135,993,0,17,0,NA,NA,FALSE
"4469","Sul","SC","Imbituba",42,NA,NA,NA,2021-05-11,19,44853,6345,6,99,1,NA,NA,FALSE
"4470","Sul","SC","Imbuia",42,NA,NA,NA,2021-05-11,19,6197,499,1,9,0,NA,NA,FALSE
"4471","Sul","SC","Indaial",42,NA,NA,NA,2021-05-11,19,69425,8433,23,104,1,NA,NA,FALSE
"4472","Sul","SC","Iomerê",42,NA,NA,NA,2021-05-11,19,2945,226,7,7,0,NA,NA,FALSE
"4473","Sul","SC","Ipira",42,NA,NA,NA,2021-05-11,19,4446,340,2,5,0,NA,NA,FALSE
"4474","Sul","SC","Iporã do Oeste",42,NA,NA,NA,2021-05-11,19,8996,486,1,8,0,NA,NA,FALSE
"4475","Sul","SC","Ipuaçu",42,NA,NA,NA,2021-05-11,19,7514,918,3,11,1,NA,NA,FALSE
"4476","Sul","SC","Ipumirim",42,NA,NA,NA,2021-05-11,19,7593,547,0,8,0,NA,NA,FALSE
"4477","Sul","SC","Iraceminha",42,NA,NA,NA,2021-05-11,19,3976,302,0,1,0,NA,NA,FALSE
"4478","Sul","SC","Irani",42,NA,NA,NA,2021-05-11,19,10419,1312,18,13,0,NA,NA,FALSE
"4479","Sul","SC","Irati",42,NA,NA,NA,2021-05-11,19,1930,262,3,7,0,NA,NA,FALSE
"4480","Sul","SC","Irineópolis",42,NA,NA,NA,2021-05-11,19,11222,458,1,8,0,NA,NA,FALSE
"4481","Sul","SC","Itá",42,NA,NA,NA,2021-05-11,19,6169,839,0,14,0,NA,NA,FALSE
"4482","Sul","SC","Itaiópolis",42,NA,NA,NA,2021-05-11,19,21669,2099,1,37,0,NA,NA,FALSE
"4483","Sul","SC","Itajaí",42,NA,NA,NA,2021-05-11,19,219536,25335,123,581,4,NA,NA,FALSE
"4484","Sul","SC","Itapema",42,NA,NA,NA,2021-05-11,19,65312,11092,81,214,1,NA,NA,FALSE
"4485","Sul","SC","Itapiranga",42,NA,NA,NA,2021-05-11,19,16872,1707,3,14,0,NA,NA,FALSE
"4486","Sul","SC","Itapoá",42,NA,NA,NA,2021-05-11,19,20576,2527,32,55,1,NA,NA,FALSE
"4487","Sul","SC","Ituporanga",42,NA,NA,NA,2021-05-11,19,25086,2733,2,52,1,NA,NA,FALSE
"4488","Sul","SC","Jaborá",42,NA,NA,NA,2021-05-11,19,3936,656,5,7,0,NA,NA,FALSE
"4489","Sul","SC","Jacinto Machado",42,NA,NA,NA,2021-05-11,19,10416,1159,2,25,0,NA,NA,FALSE
"4490","Sul","SC","Jaguaruna",42,NA,NA,NA,2021-05-11,19,20024,2907,3,46,0,NA,NA,FALSE
"4491","Sul","SC","Jaraguá do Sul",42,NA,NA,NA,2021-05-11,19,177697,24597,137,283,3,NA,NA,FALSE
"4492","Sul","SC","Jardinópolis",42,NA,NA,NA,2021-05-11,19,1570,339,0,4,0,NA,NA,FALSE
"4493","Sul","SC","Joaçaba",42,NA,NA,NA,2021-05-11,19,30118,4922,56,46,0,NA,NA,FALSE
"4494","Sul","SC","Joinville",42,NA,NA,NA,2021-05-11,19,590466,87440,154,1348,7,NA,NA,FALSE
"4495","Sul","SC","José Boiteux",42,NA,NA,NA,2021-05-11,19,4997,559,0,5,0,NA,NA,FALSE
"4496","Sul","SC","Jupiá",42,NA,NA,NA,2021-05-11,19,2101,162,1,3,0,NA,NA,FALSE
"4497","Sul","SC","Lacerdópolis",42,NA,NA,NA,2021-05-11,19,2246,380,0,4,0,NA,NA,FALSE
"4498","Sul","SC","Lages",42,NA,NA,NA,2021-05-11,19,157544,21823,36,409,1,NA,NA,FALSE
"4499","Sul","SC","Laguna",42,NA,NA,NA,2021-05-11,19,45814,4572,2,127,0,NA,NA,FALSE
"4500","Sul","SC","Lajeado Grande",42,NA,NA,NA,2021-05-11,19,1427,186,2,5,0,NA,NA,FALSE
"4501","Sul","SC","Laurentino",42,NA,NA,NA,2021-05-11,19,6970,958,0,5,0,NA,NA,FALSE
"4502","Sul","SC","Lauro Müller",42,NA,NA,NA,2021-05-11,19,15244,2012,9,34,1,NA,NA,FALSE
"4503","Sul","SC","Lebon Régis",42,NA,NA,NA,2021-05-11,19,12107,861,12,42,0,NA,NA,FALSE
"4504","Sul","SC","Leoberto Leal",42,NA,NA,NA,2021-05-11,19,3041,234,0,2,0,NA,NA,FALSE
"4505","Sul","SC","Lindóia do Sul",42,NA,NA,NA,2021-05-11,19,4563,774,2,11,0,NA,NA,FALSE
"4506","Sul","SC","Lontras",42,NA,NA,NA,2021-05-11,19,12130,954,6,14,0,NA,NA,FALSE
"4507","Sul","SC","Luiz Alves",42,NA,NA,NA,2021-05-11,19,12859,1842,9,11,1,NA,NA,FALSE
"4508","Sul","SC","Luzerna",42,NA,NA,NA,2021-05-11,19,5685,835,7,9,0,NA,NA,FALSE
"4509","Sul","SC","Macieira",42,NA,NA,NA,2021-05-11,19,1775,119,0,5,1,NA,NA,FALSE
"4510","Sul","SC","Mafra",42,NA,NA,NA,2021-05-11,19,56292,3866,38,61,0,NA,NA,FALSE
"4511","Sul","SC","Major Gercino",42,NA,NA,NA,2021-05-11,19,3442,308,0,6,0,NA,NA,FALSE
"4512","Sul","SC","Major Vieira",42,NA,NA,NA,2021-05-11,19,8103,261,3,3,0,NA,NA,FALSE
"4513","Sul","SC","Maracajá",42,NA,NA,NA,2021-05-11,19,7293,956,2,17,0,NA,NA,FALSE
"4514","Sul","SC","Maravilha",42,NA,NA,NA,2021-05-11,19,25762,3457,20,48,0,NA,NA,FALSE
"4515","Sul","SC","Marema",42,NA,NA,NA,2021-05-11,19,1797,215,0,12,0,NA,NA,FALSE
"4516","Sul","SC","Massaranduba",42,NA,NA,NA,2021-05-11,19,16916,2132,7,17,0,NA,NA,FALSE
"4517","Sul","SC","Matos Costa",42,NA,NA,NA,2021-05-11,19,2520,137,0,2,0,NA,NA,FALSE
"4518","Sul","SC","Meleiro",42,NA,NA,NA,2021-05-11,19,7015,1019,4,18,0,NA,NA,FALSE
"4519","Sul","SC","Mirim Doce",42,NA,NA,NA,2021-05-11,19,2309,247,1,4,0,NA,NA,FALSE
"4520","Sul","SC","Modelo",42,NA,NA,NA,2021-05-11,19,4209,323,1,9,0,NA,NA,FALSE
"4521","Sul","SC","Mondaí",42,NA,NA,NA,2021-05-11,19,11742,885,1,8,0,NA,NA,FALSE
"4522","Sul","SC","Monte Carlo",42,NA,NA,NA,2021-05-11,19,9866,940,0,29,0,NA,NA,FALSE
"4523","Sul","SC","Monte Castelo",42,NA,NA,NA,2021-05-11,19,8275,451,1,9,0,NA,NA,FALSE
"4524","Sul","SC","Morro da Fumaça",42,NA,NA,NA,2021-05-11,19,17796,2973,12,34,1,NA,NA,FALSE
"4525","Sul","SC","Morro Grande",42,NA,NA,NA,2021-05-11,19,2893,489,2,4,0,NA,NA,FALSE
"4526","Sul","SC","Navegantes",42,NA,NA,NA,2021-05-11,19,81475,7862,12,150,0,NA,NA,FALSE
"4527","Sul","SC","Nova Erechim",42,NA,NA,NA,2021-05-11,19,5019,485,11,8,0,NA,NA,FALSE
"4528","Sul","SC","Nova Itaberaba",42,NA,NA,NA,2021-05-11,19,4331,339,0,3,0,NA,NA,FALSE
"4529","Sul","SC","Nova Trento",42,NA,NA,NA,2021-05-11,19,14549,1678,0,11,0,NA,NA,FALSE
"4530","Sul","SC","Nova Veneza",42,NA,NA,NA,2021-05-11,19,15166,2309,15,21,0,NA,NA,FALSE
"4531","Sul","SC","Novo Horizonte",42,NA,NA,NA,2021-05-11,19,2442,133,0,0,0,NA,NA,FALSE
"4532","Sul","SC","Orleans",42,NA,NA,NA,2021-05-11,19,22912,4232,15,57,0,NA,NA,FALSE
"4533","Sul","SC","Otacílio Costa",42,NA,NA,NA,2021-05-11,19,18744,2819,12,50,0,NA,NA,FALSE
"4534","Sul","SC","Ouro",42,NA,NA,NA,2021-05-11,19,7295,1184,8,15,0,NA,NA,FALSE
"4535","Sul","SC","Ouro Verde",42,NA,NA,NA,2021-05-11,19,2217,268,0,10,0,NA,NA,FALSE
"4536","Sul","SC","Paial",42,NA,NA,NA,2021-05-11,19,1505,201,0,3,0,NA,NA,FALSE
"4537","Sul","SC","Painel",42,NA,NA,NA,2021-05-11,19,2359,151,-1,4,0,NA,NA,FALSE
"4538","Sul","SC","Palhoça",42,NA,NA,NA,2021-05-11,19,171797,26427,33,292,1,NA,NA,TRUE
"4539","Sul","SC","Palma Sola",42,NA,NA,NA,2021-05-11,19,7423,803,2,16,1,NA,NA,FALSE
"4540","Sul","SC","Palmeira",42,NA,NA,NA,2021-05-11,19,2627,249,5,1,0,NA,NA,FALSE
"4541","Sul","SC","Palmitos",42,NA,NA,NA,2021-05-11,19,16169,1478,3,35,0,NA,NA,FALSE
"4542","Sul","SC","Papanduva",42,NA,NA,NA,2021-05-11,19,19320,351,0,30,0,NA,NA,FALSE
"4543","Sul","SC","Paraíso",42,NA,NA,NA,2021-05-11,19,3437,61,0,5,0,NA,NA,FALSE
"4544","Sul","SC","Passo de Torres",42,NA,NA,NA,2021-05-11,19,8823,1038,5,23,0,NA,NA,FALSE
"4545","Sul","SC","Passos Maia",42,NA,NA,NA,2021-05-11,19,4147,211,0,9,0,NA,NA,FALSE
"4546","Sul","SC","Paulo Lopes",42,NA,NA,NA,2021-05-11,19,7494,1191,1,13,0,NA,NA,FALSE
"4547","Sul","SC","Pedras Grandes",42,NA,NA,NA,2021-05-11,19,3976,577,4,18,0,NA,NA,FALSE
"4548","Sul","SC","Penha",42,NA,NA,NA,2021-05-11,19,32531,4502,44,74,1,NA,NA,FALSE
"4549","Sul","SC","Peritiba",42,NA,NA,NA,2021-05-11,19,2787,333,0,3,0,NA,NA,FALSE
"4550","Sul","SC","Pescaria Brava",42,NA,NA,NA,2021-05-11,19,10091,1515,3,23,0,NA,NA,FALSE
"4551","Sul","SC","Petrolândia",42,NA,NA,NA,2021-05-11,19,5937,569,1,17,0,NA,NA,FALSE
"4552","Sul","SC","Balneário Piçarras",42,NA,NA,NA,2021-05-11,19,23147,4024,2,42,0,NA,NA,FALSE
"4553","Sul","SC","Pinhalzinho",42,NA,NA,NA,2021-05-11,19,20313,2644,13,32,0,NA,NA,FALSE
"4554","Sul","SC","Pinheiro Preto",42,NA,NA,NA,2021-05-11,19,3555,447,6,5,0,NA,NA,FALSE
"4555","Sul","SC","Piratuba",42,NA,NA,NA,2021-05-11,19,3854,496,3,10,0,NA,NA,FALSE
"4556","Sul","SC","Planalto Alegre",42,NA,NA,NA,2021-05-11,19,2870,232,1,9,0,NA,NA,FALSE
"4557","Sul","SC","Pomerode",42,NA,NA,NA,2021-05-11,19,33447,4502,10,58,0,NA,NA,FALSE
"4558","Sul","SC","Ponte Alta",42,NA,NA,NA,2021-05-11,19,4682,463,2,10,0,NA,NA,FALSE
"4559","Sul","SC","Ponte Alta do Norte",42,NA,NA,NA,2021-05-11,19,3414,244,4,4,0,NA,NA,FALSE
"4560","Sul","SC","Ponte Serrada",42,NA,NA,NA,2021-05-11,19,11593,1064,7,36,1,NA,NA,FALSE
